rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,
11,3598,0,1160,1350,0,4,1084,,,989873749841219158,Apartment in Bucaramanga,01/18/25 - 01/21/25,0,1,40,5,5.0 (9),1,https://www.airbnb.com/rooms/989873749841219158?room_types%5B%5D=Entire%20home%2Fapt,53,0,0,NaN,0,0,0,NaN,,FALSE,TRUE,TRUE,,,,,,,FALSE,,TRUE,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3620
12,3568,0,1130,1350,0,4,1084,,,1094861572000490415,Home in Bucaramanga,01/18/25 - 01/21/25,0,1,50,5,5.0 (14),1,https://www.airbnb.com/rooms/1094861572000490415?room_types%5B%5D=Entire%20home%2Fapt,64,0,0,NaN,0,0,0,NaN,,FALSE,TRUE,TRUE,TRUE,,,,,,FALSE,FALSE,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3620
13,3548,0,1110,1350,0,4,1084,,,1118289618421749761,Apartment in Bucaramanga,01/18/25 - 01/21/25,0,1,54,5,5.0 (5),1,https://www.airbnb.com/rooms/1118289618421749761?room_types%5B%5D=Entire%20home%2Fapt,69,0,0,NaN,0,0,0,NaN,2 beds,FALSE,TRUE,TRUE,TRUE,,,,,,FALSE,FALSE,TRUE,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3620
14,3443,0,1005,1350,0,4,1084,,,50617643,Home in La Parcela,01/18/25 - 01/21/25,0,1,77,5,5.0 (29),1,https://www.airbnb.com/rooms/50617643?room_types%5B%5D=Entire%20home%2Fapt,211,0,0,NaN,0,0,0,NaN,13 beds,FALSE,TRUE,TRUE,,,,,,,FALSE,FALSE,TRUE,,TRUE,TRUE,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3620
15,180,,,90,,,,,,974605556078144187,Apartment in Girón,01/18/25 - 01/21/25,49,3,1,5,5.0 (12),1,https://www.airbnb.com/rooms/974605556078144187?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,12,3,37,0.7551020408,5,7,12,0.2448979592,2 beds,,TRUE,,TRUE,,,,,,FALSE,FALSE,,,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,1,,,,,,,,,,,,,,,,,[object Object],3610
16,3633,0,1210,1335,0,4,1084,,,1030443577925816406,Condo in Bucaramanga,01/18/25 - 01/21/25,0,1,30,4.96,4.96 (26),4,https://www.airbnb.com/rooms/1030443577925816406?room_types%5B%5D=Entire%20home%2Fapt,42,0,0,NaN,0,0,0,NaN,3 beds,FALSE,TRUE,,,,,,,,FALSE,,TRUE,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3605
17,3623,0,1200,1335,0,4,1084,,,37429620,Apartment in Bucaramanga,01/18/25 - 01/21/25,0,1,32,4.96,4.96 (26),4,https://www.airbnb.com/rooms/37429620?room_types%5B%5D=Entire%20home%2Fapt,44,0,0,NaN,0,0,0,NaN,4 beds,FALSE,TRUE,TRUE,,TRUE,,,,,FALSE,FALSE,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3605
18,3708,0,1290,1330,0,4,1084,,,1094112237668522908,Apartment in Bucaramanga,01/18/25 - 01/21/25,0,1,14,4.95,4.95 (22),5,https://www.airbnb.com/rooms/1094112237668522908?room_types%5B%5D=Entire%20home%2Fapt,26,0,0,NaN,0,0,0,NaN,1 bed,FALSE,TRUE,TRUE,TRUE,,,,,,,,TRUE,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3600
19,3663,0,1245,1330,0,4,1084,,,665354952094557881,Condo in Bucaramanga,01/18/25 - 01/21/25,0,1,23,4.95,4.95 (38),5,https://www.airbnb.com/rooms/665354952094557881?room_types%5B%5D=Entire%20home%2Fapt,35,0,0,NaN,0,0,0,NaN,2 beds,FALSE,TRUE,TRUE,TRUE,,,,,,FALSE,FALSE,TRUE,,TRUE,,TRUE,,,,,,TRUE,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3600
20,3553,0,1135,1330,0,4,1084,,,1007381457442246244,Apartment in Floridablanca,01/18/25 - 01/21/25,0,1,48,4.95,4.95 (20),5,https://www.airbnb.com/rooms/1007381457442246244?room_types%5B%5D=Entire%20home%2Fapt,62,0,0,NaN,0,0,0,NaN,2 beds,FALSE,TRUE,TRUE,TRUE,,,,,,,,TRUE,,TRUE,TRUE,,,,,,,,,,,,TRUE,,,,,TRUE,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3600
21,3538,0,1120,1330,0,4,1084,,,41681042,Home in Bucaramanga,01/18/25 - 01/21/25,0,1,52,4.95,4.95 (22),5,https://www.airbnb.com/rooms/41681042?room_types%5B%5D=Entire%20home%2Fapt,66,0,0,NaN,0,0,0,NaN,5 beds,FALSE,TRUE,TRUE,,,,,,,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3600
22,3713,0,1300,1325,0,4,1084,,,42903534,Loft in Bucaramanga,01/18/25 - 01/21/25,0,1,12,4.94,4.94 (144),6,https://www.airbnb.com/rooms/42903534?room_types%5B%5D=Entire%20home%2Fapt,24,0,0,NaN,0,0,0,NaN,1 double bed,FALSE,,,,,,,,,,,TRUE,,TRUE,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,TRUE,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3595
23,3498,0,1085,1325,0,4,1084,,,1003856522337569933,Apartment in Bucaramanga,01/18/25 - 01/21/25,0,1,58,4.94,4.94 (17),6,https://www.airbnb.com/rooms/1003856522337569933?room_types%5B%5D=Entire%20home%2Fapt,80,0,0,NaN,0,0,0,NaN,2 beds,FALSE,TRUE,TRUE,TRUE,,,,,,FALSE,FALSE,TRUE,,TRUE,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3595
24,3478,0,1065,1325,0,4,1084,,,35467174,Loft in Bucaramanga,01/18/25 - 01/21/25,0,1,62,4.94,4.94 (85),6,https://www.airbnb.com/rooms/35467174?room_types%5B%5D=Entire%20home%2Fapt,92,0,0,NaN,0,0,0,NaN,4 beds,FALSE,TRUE,TRUE,TRUE,,,,,,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3595
25,3668,0,1260,1320,0,4,1084,,,1268049197294232699,Apartment in Bucaramanga,01/18/25 - 01/21/25,0,1,20,4.93,4.93 (14),7,https://www.airbnb.com/rooms/1268049197294232699?room_types%5B%5D=Entire%20home%2Fapt,32,0,0,NaN,0,0,0,NaN,2 beds,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3590
26,3653,0,1245,1320,0,4,1084,,,671187091277808675,Condo in Bucaramanga,01/18/25 - 01/21/25,0,1,23,4.93,4.93 (15),7,https://www.airbnb.com/rooms/671187091277808675?room_types%5B%5D=Entire%20home%2Fapt,35,0,0,NaN,0,0,0,NaN,2 beds,FALSE,TRUE,,,,,,,,FALSE,,TRUE,,TRUE,TRUE,,,,,,,,,TRUE,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3590
27,3598,0,1190,1320,0,4,1084,,,1086526839863328280,Apartment in Floridablanca,01/18/25 - 01/21/25,0,1,34,4.93,4.93 (44),7,https://www.airbnb.com/rooms/1086526839863328280?room_types%5B%5D=Entire%20home%2Fapt,46,0,0,NaN,0,0,0,NaN,2 beds,FALSE,TRUE,,,,,,,,FALSE,FALSE,TRUE,,TRUE,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3590
28,3488,0,1080,1320,0,4,1084,,,679753835118957179,Apartment in Bucaramanga,01/18/25 - 01/21/25,0,1,59,4.93,4.93 (43),7,https://www.airbnb.com/rooms/679753835118957179?room_types%5B%5D=Entire%20home%2Fapt,81,0,0,NaN,0,0,0,NaN,,FALSE,,,,,,,,,FALSE,,TRUE,,TRUE,TRUE,,,,,,,,,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3590
29,3448,0,1040,1320,0,4,1084,,,1195924560671764479,Apartment in Bucaramanga,01/18/25 - 01/21/25,0,1,68,4.93,4.93 (14),7,https://www.airbnb.com/rooms/1195924560671764479?room_types%5B%5D=Entire%20home%2Fapt,111,0,0,NaN,0,0,0,NaN,4 beds,FALSE,TRUE,TRUE,TRUE,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3590
30,3413,0,1000,1320,0,4,1084,,,47249642,Cottage in Girón,01/18/25 - 01/21/25,0,1,78,4.93,4.93 (70),7,https://www.airbnb.com/rooms/47249642?room_types%5B%5D=Entire%20home%2Fapt,287,0,0,NaN,0,0,0,NaN,6 beds,,TRUE,TRUE,,,,,TRUE,,FALSE,FALSE,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],3590
