rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,
19,,3281,0,1030,1245,0,4,1000,2,0,16855,986252784294380451,Apartment in Envigado,01/18/25 - 01/21/25,#VALUE!,1,47,5,5.0 (28),1,https://www.airbnb.com/rooms/986252784294380451?,55,3,#REF!,NaN,0,0,0,NaN,2 beds,[object Object],16860
20,,3271,0,1020,1245,0,4,1000,2,0,16855,937905598336257932,Apartment in Envigado,01/18/25 - 01/21/25,#VALUE!,1,49,5,5.0 (6),1,https://www.airbnb.com/rooms/937905598336257932?,57,3,#REF!,NaN,0,0,0,NaN,5 beds,[object Object],16860
21,,3271,0,1020,1245,0,4,1000,2,0,16855,1277177607805708180,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,49,5,5.0 (5),1,https://www.airbnb.com/rooms/1277177607805708180?,57,3,#REF!,NaN,0,0,0,NaN,1 king bed,[object Object],16860
22,,3236,0,985,1245,0,4,1000,2,0,16855,922720660369767954,Home in Envigado,01/18/25 - 01/21/25,#VALUE!,1,56,5,5.0 (38),1,https://www.airbnb.com/rooms/922720660369767954?,64,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
23,,3171,0,920,1245,0,4,1000,2,0,16855,966056967127783056,Apartment in Envigado,01/18/25 - 01/21/25,#VALUE!,1,77,5,5.0 (32),1,https://www.airbnb.com/rooms/966056967127783056?,85,3,#REF!,NaN,0,0,0,NaN,2 beds,[object Object],16860
24,,3171,0,920,1245,0,4,1000,2,0,16855,965839524452027906,Apartment in Envigado,01/18/25 - 01/21/25,#VALUE!,1,77,5,5.0 (30),1,https://www.airbnb.com/rooms/965839524452027906?,85,3,#REF!,NaN,0,0,0,NaN,2 beds,[object Object],16860
25,,3169,0,915,1245,0,4,1000,0,5,16855,1288822258186079374,Home in Envigado,01/18/25 - 01/21/25,#VALUE!,1,78,5,5.0 (4),1,https://www.airbnb.com/rooms/1288822258186079374?,86,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
26,,3166,0,915,1245,0,4,1000,2,0,16855,671120415146658974,Apartment in Envigado,01/18/25 - 01/21/25,#VALUE!,1,78,5,5.0 (54),1,https://www.airbnb.com/rooms/671120415146658974?,86,3,#REF!,NaN,0,0,0,NaN,2 beds,[object Object],16860
27,,3166,0,915,1245,0,4,1000,2,0,16855,829801705805227988,Apartment in Envigado,01/18/25 - 01/21/25,#VALUE!,1,78,5,5.0 (30),1,https://www.airbnb.com/rooms/829801705805227988?,86,3,#REF!,NaN,0,0,0,NaN,4 beds,[object Object],16860
28,,3111,0,860,1245,0,4,1000,2,0,16855,1107211363614713365,Apartment in Envigado,01/18/25 - 01/21/25,#VALUE!,1,109,5,5.0 (8),1,https://www.airbnb.com/rooms/1107211363614713365?,118,3,#REF!,NaN,0,0,0,NaN,5 beds,[object Object],16860
29,,3096,0,845,1245,0,4,1000,2,0,16855,817426642637146956,Apartment in Envigado,01/18/25 - 01/21/25,#VALUE!,1,114,5,5.0 (10),1,https://www.airbnb.com/rooms/817426642637146956?,125,3,#REF!,NaN,0,0,0,NaN,5 beds,[object Object],16860
30,,3084,0,830,1245,0,4,1000,0,5,16855,1241996904504865129,Home in Medellín,01/18/25 - 01/21/25,#VALUE!,1,122,5,5.0 (3),1,https://www.airbnb.com/rooms/1241996904504865129?,135,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
31,,3066,0,815,1245,0,4,1000,2,0,16855,857531255538640305,Home in Envigado,01/18/25 - 01/21/25,#VALUE!,1,143,5,5.0 (36),1,https://www.airbnb.com/rooms/857531255538640305?,175,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
32,,3056,0,805,1245,0,4,1000,2,0,16855,1096414381914567676,Apartment in Envigado,01/18/25 - 01/21/25,#VALUE!,1,151,5,5.0 (22),1,https://www.airbnb.com/rooms/1096414381914567676?,197,3,#REF!,NaN,0,0,0,NaN,3 beds,[object Object],16860
33,,3024,0,770,1245,0,4,1000,0,5,16855,1281079213215674888,Home in Envigado,01/18/25 - 01/21/25,#VALUE!,1,193,5,5.0 (3),1,https://www.airbnb.com/rooms/1281079213215674888?,557,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
34,,4539,1200,1175,1200,0,undefined,964,,,16855,1140901842582495858,Room in Medellín,01/18/25 - 01/21/25,#VALUE!,1,10,5,5.0 (11),1,https://www.airbnb.com/rooms/1140901842582495858,18,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
35,,4514,1200,1150,1200,0,undefined,964,,,16855,1262586668198191571,Condo in Medellín,01/18/25 - 01/21/25,#VALUE!,1,15,5,5.0 (3),1,https://www.airbnb.com/rooms/1262586668198191571,23,3,#REF!,NaN,0,0,0,NaN,2 beds,[object Object],16860
36,,4479,1200,1115,1200,0,undefined,964,,,16855,1128279439527146363,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,24,5,5.0 (11),1,https://www.airbnb.com/rooms/1128279439527146363,32,3,#REF!,NaN,0,0,0,NaN,2 beds,[object Object],16860
37,,4474,1200,1110,1200,0,undefined,964,,,16855,1010383342834348075,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,25,5,5.0 (14),1,https://www.airbnb.com/rooms/1010383342834348075,33,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
38,,4444,1200,1080,1200,0,undefined,964,,,16855,1040068201889181436,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,31,5,5.0 (20),1,https://www.airbnb.com/rooms/1040068201889181436,39,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
39,,4384,1200,1020,1200,0,undefined,964,,,16855,1194577127921990957,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,43,5,5.0 (4),1,https://www.airbnb.com/rooms/1194577127921990957,51,3,#REF!,NaN,0,0,0,NaN,4 beds,[object Object],16860
40,,4374,1200,1010,1200,0,undefined,964,,,16855,1293124135100101322,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,46,5,5.0 (5),1,https://www.airbnb.com/rooms/1293124135100101322,54,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
41,,4304,1200,940,1200,0,undefined,964,,,16855,1194222457145240953,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,64,5,5.0 (5),1,https://www.airbnb.com/rooms/1194222457145240953,72,3,#REF!,NaN,0,0,0,NaN,1 bed,[object Object],16860
42,,4269,1200,905,1200,0,undefined,964,,,16855,821354261597309682,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,73,5,5.0 (32),1,https://www.airbnb.com/rooms/821354261597309682,81,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
43,,4264,1200,900,1200,0,undefined,964,,,16855,1252341312991353359,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,75,5,5.0 (8),1,https://www.airbnb.com/rooms/1252341312991353359,83,3,#REF!,NaN,0,0,0,NaN,2 beds,[object Object],16860
44,,4259,1200,1145,950,0,undefined,964,,,16855,1160214641699937025,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,#VALUE!,1,16,5,5.0 (25),1,https://www.airbnb.com/rooms/1160214641699937025,24,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
45,,4259,1200,1115,980,0,undefined,964,,,16855,1186309376253634792,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,#VALUE!,1,24,5,5.0 (21),1,https://www.airbnb.com/rooms/1186309376253634792,32,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
46,,4249,1200,885,1200,0,undefined,964,,,16855,1297189008212289517,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,81,5,5.0 (4),1,https://www.airbnb.com/rooms/1297189008212289517,89,3,#REF!,NaN,0,0,0,NaN,3 beds,[object Object],16860
47,,4249,1200,1105,980,0,undefined,964,,,16855,850219338141449150,Apartment in Calasanz,01/18/25 - 01/21/25,#VALUE!,1,26,5,5.0 (14),1,https://www.airbnb.com/rooms/850219338141449150,34,3,#REF!,NaN,0,0,0,NaN,1 queen bed,[object Object],16860
48,,4244,1200,1100,980,0,undefined,964,,,16855,1030380774604546657,Apartment in El Poblado,01/18/25 - 01/21/25,#VALUE!,1,27,5,5.0 (10),1,https://www.airbnb.com/rooms/1030380774604546657,35,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
49,,4224,1200,860,1200,0,undefined,964,,,16855,1298762017471702504,Condo in Medellín,01/18/25 - 01/21/25,#VALUE!,1,90,5,5.0 (3),1,https://www.airbnb.com/rooms/1298762017471702504,98,3,#REF!,NaN,0,0,0,NaN,4 beds,[object Object],16860
50,,4219,1200,1075,980,0,undefined,964,,,16855,1187127615836493606,Apartment in Laureles,01/18/25 - 01/21/25,#VALUE!,1,32,5,5.0 (6),1,https://www.airbnb.com/rooms/1187127615836493606,40,3,#REF!,NaN,0,0,0,NaN,1 double bed,[object Object],16860
51,,4149,1200,1180,805,0,undefined,964,,,16855,704177225505946578,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,9,5,5.0 (7),1,https://www.airbnb.com/rooms/704177225505946578,17,3,#REF!,NaN,0,0,0,NaN,3 beds,[object Object],16860
52,,4129,1200,765,1200,0,undefined,964,,,16855,1199549410165973792,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,121,5,5.0 (24),1,https://www.airbnb.com/rooms/1199549410165973792,134,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
53,,4069,1200,925,980,0,undefined,964,,,16855,1194206436421608776,Apartment in El Poblado,01/18/25 - 01/21/25,#VALUE!,1,67,5,5.0 (9),1,https://www.airbnb.com/rooms/1194206436421608776,75,3,#REF!,NaN,0,0,0,NaN,1 bed,[object Object],16860
54,,4049,1200,1080,805,0,undefined,964,,,16855,1201662356271691757,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,31,5,5.0 (28),1,https://www.airbnb.com/rooms/1201662356271691757,39,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
55,,4044,1200,680,1200,0,undefined,964,,,16855,51628694,Condo in Medellín,01/18/25 - 01/21/25,#VALUE!,1,161,5,5.0 (94),1,https://www.airbnb.com/rooms/51628694,218,3,#REF!,NaN,0,0,0,NaN,3 double beds,[object Object],16860
56,,4019,1200,1050,805,0,undefined,964,,,16855,1238287101743652740,Loft in Medellín,01/18/25 - 01/21/25,#VALUE!,1,37,5,5.0 (10),1,https://www.airbnb.com/rooms/1238287101743652740,45,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
57,,4014,1200,1045,805,0,undefined,964,,,16855,1031454016337444434,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,38,5,5.0 (45),1,https://www.airbnb.com/rooms/1031454016337444434,46,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
58,,4009,1200,865,980,0,undefined,964,,,16855,1203030932658689443,Apartment in Laureles,01/18/25 - 01/21/25,#VALUE!,1,88,5,5.0 (3),1,https://www.airbnb.com/rooms/1203030932658689443,96,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
59,,3989,1200,625,1200,0,undefined,964,,,16855,1222711967636823728,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,186,5,5.0 (12),1,https://www.airbnb.com/rooms/1222711967636823728,379,3,#REF!,NaN,0,0,0,NaN,2 beds,[object Object],16860
60,,3974,1200,830,980,0,undefined,964,,,16855,1110843300547404096,Apartment in El Poblado,01/18/25 - 01/21/25,#VALUE!,1,97,5,5.0 (22),1,https://www.airbnb.com/rooms/1110843300547404096,105,3,#REF!,NaN,0,0,0,NaN,1 queen bed,[object Object],16860
61,,3919,1200,950,805,0,undefined,964,,,16855,1270247960416191162,Nature lodge in Guarne,01/18/25 - 01/21/25,#VALUE!,1,61,5,5.0 (11),1,https://www.airbnb.com/rooms/1270247960416191162,69,3,#REF!,NaN,0,0,0,NaN,1 king bed,[object Object],16860
62,,3904,1200,790,950,0,undefined,964,,,16855,1257311165302509602,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,110,5,5.0 (5),1,https://www.airbnb.com/rooms/1257311165302509602,119,3,#REF!,NaN,0,0,0,NaN,4 beds,[object Object],16860
63,,3859,1200,745,950,0,undefined,964,,,16855,1277756162739223375,Condo in El Poblado,01/18/25 - 01/21/25,#VALUE!,1,129,5,5.0 (8),1,https://www.airbnb.com/rooms/1277756162739223375,147,3,#REF!,NaN,0,0,0,NaN,2 beds,[object Object],16860
64,,3814,1200,845,805,0,undefined,964,,,16855,1139382594036177963,Loft in Medellín,01/18/25 - 01/21/25,#VALUE!,1,93,5,5.0 (32),1,https://www.airbnb.com/rooms/1139382594036177963,101,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
65,,3779,1200,810,805,0,undefined,964,,,16855,1248737331740170771,Home in Medellín,01/18/25 - 01/21/25,#VALUE!,1,102,5,5.0 (17),1,https://www.airbnb.com/rooms/1248737331740170771,110,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
66,,3759,1200,615,980,0,undefined,964,,,16855,1136410275652292594,Apartment in El Poblado,01/18/25 - 01/21/25,#VALUE!,1,188,5,5.0 (24),1,https://www.airbnb.com/rooms/1136410275652292594,435,3,#REF!,NaN,0,0,0,NaN,4 beds,[object Object],16860
67,,3744,1200,775,805,0,undefined,964,,,16855,1016842110226805851,Condo in Medellín,01/18/25 - 01/21/25,#VALUE!,1,118,5,5.0 (56),1,https://www.airbnb.com/rooms/1016842110226805851,129,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
68,,4433,1180,1125,1180,0,undefined,948,,,16855,1261079640417408003,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,16,5,5.0 (7),1,https://www.airbnb.com/rooms/1261079640417408003,24,3,#REF!,NaN,0,0,0,NaN,2 beds,[object Object],16860
69,,4423,1180,1115,1180,0,undefined,948,,,16855,1200061060937602799,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,18,5,5.0 (31),1,https://www.airbnb.com/rooms/1200061060937602799,26,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
70,,4368,1180,1060,1180,0,undefined,948,,,16855,1258125582387256265,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,30,5,5.0 (11),1,https://www.airbnb.com/rooms/1258125582387256265,38,3,#REF!,NaN,0,0,0,NaN,1 bed,[object Object],16860
71,,4318,1180,1180,1010,0,undefined,948,,,16855,688588983360161466,Place to stay in Medellín,01/18/25 - 01/21/25,#VALUE!,1,2,5,5.0 (14),1,https://www.airbnb.com/rooms/688588983360161466?source_impression_id=p3_1736347331_P3O_UyYboPTQfmiu&check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,10,3,#REF!,NaN,0,5,#REF!,NaN,,[object Object],16860
72,,4238,1180,1100,1010,0,undefined,948,,,16855,1018791174925292196,Loft in Buenos Aires,01/18/25 - 01/21/25,#VALUE!,1,22,5,5.0 (50),1,https://www.airbnb.com/rooms/1018791174925292196,30,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
73,,3893,1180,585,1180,0,undefined,948,,,16855,916004320981063762,Villa in Medellín,01/18/25 - 01/21/25,#VALUE!,1,191,5,5.0 (51),1,https://www.airbnb.com/rooms/916004320981063762,482,3,#REF!,NaN,0,0,0,NaN,5 beds,[object Object],16860
74,,3813,1180,675,1010,0,undefined,948,,,16855,963052137969207950,Apartment in El Poblado,01/18/25 - 01/21/25,#VALUE!,1,152,5,5.0 (29),1,https://www.airbnb.com/rooms/963052137969207950,200,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
75,,4669,1345,895,1345,0,4,1080,,,16855,1279249743657963857,Condo in El Poblado,01/18/25 - 01/21/25,#VALUE!,1,120,5,5.0 (11),1,https://www.airbnb.com/rooms/1279249743657963857?room_types%5B%5D=Entire%20home%2Fapt,132,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
76,,4604,1345,830,1345,0,4,1080,,,16855,1265912049395735226,Apartment in El Poblado,01/18/25 - 01/21/25,#VALUE!,1,147,5,5.0 (7),1,https://www.airbnb.com/rooms/1265912049395735226?room_types%5B%5D=Entire%20home%2Fapt,190,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
77,,4689,1345,915,1345,0,4,1080,,,16855,1205990515276058244,Condo in Medellín,01/18/25 - 01/21/25,#VALUE!,1,115,5,5.0 (28),1,https://www.airbnb.com/rooms/1205990515276058244?room_types%5B%5D=Entire%20home%2Fapt,126,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
78,,4864,1345,1090,1345,0,4,1080,,,16855,1261801769201709377,Condo in Medellín,01/18/25 - 01/21/25,#VALUE!,1,70,5,5.0 (6),1,https://www.airbnb.com/rooms/1261801769201709377?room_types%5B%5D=Entire%20home%2Fapt,78,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
79,,4634,1345,860,1345,0,4,1080,,,16855,1203760429735319879,Loft in Medellín,01/18/25 - 01/21/25,#VALUE!,1,135,5,5.0 (5),1,https://www.airbnb.com/rooms/1203760429735319879?room_types%5B%5D=Entire%20home%2Fapt,156,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
80,,4714,1345,940,1345,0,4,1080,,,16855,1224153600650216659,Condo in El Poblado,01/18/25 - 01/21/25,#VALUE!,1,106,5,5.0 (17),1,https://www.airbnb.com/rooms/1224153600650216659?room_types%5B%5D=Entire%20home%2Fapt,115,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
81,,4744,1345,970,1345,0,4,1080,,,16855,1194215555930647940,Apartment in El Poblado,01/18/25 - 01/21/25,#VALUE!,1,97,5,5.0 (6),1,https://www.airbnb.com/rooms/1194215555930647940?room_types%5B%5D=Entire%20home%2Fapt,105,3,#REF!,NaN,0,0,0,NaN,1 bed,[object Object],16860
82,,4769,1345,995,1345,0,4,1080,,,16855,1264499965433272099,Apartment in El Poblado,01/18/25 - 01/21/25,#VALUE!,1,90,5,5.0 (6),1,https://www.airbnb.com/rooms/1264499965433272099?room_types%5B%5D=Entire%20home%2Fapt,98,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
83,,5074,1345,1300,1345,0,4,1080,,,16855,1127168272737562362,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,#VALUE!,1,24,5,5.0 (8),1,https://www.airbnb.com/rooms/1127168272737562362?room_types%5B%5D=Entire%20home%2Fapt,32,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
84,,4664,1345,890,1345,0,4,1080,,,16855,1194316634487493539,Apartment in El Poblado,01/18/25 - 01/21/25,#VALUE!,1,124,5,5.0 (12),1,https://www.airbnb.com/rooms/1194316634487493539?room_types%5B%5D=Entire%20home%2Fapt,138,3,#REF!,NaN,0,0,0,NaN,2 beds,[object Object],16860
85,,4789,1345,1015,1345,0,4,1080,,,16855,1241219385739754237,Apartment in Medellín,01/18/25 - 01/21/25,#VALUE!,1,86,5,5.0 (4),1,https://www.airbnb.com/rooms/1241219385739754237?room_types%5B%5D=Entire%20home%2Fapt,94,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
86,,5059,1345,1285,1345,0,4,1080,,,16855,1008901449356771953,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,#VALUE!,1,27,5,5.0 (10),1,https://www.airbnb.com/rooms/1008901449356771953?room_types%5B%5D=Entire%20home%2Fapt,35,3,#REF!,NaN,0,0,0,NaN,,[object Object],16860
