rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,guest_favorite,Courtyard view,Shared beach access,Kitchen,Wifi,Dedicated workspace,65 inch HDTV with Netflix,Free washer – In unit,Free dryer – In unit,Central air conditioning,Exterior security cameras on property,Guest favorite,TV,Air conditioning,Paid parking on premises,Carbon monoxide alarm,Smoke alarm,Beach view,Bay view,Waterfront,Free parking on premises,Shared indoor pool - available all year, open specific hours, pool cover, rooftop,Shared hot tub - available all year, open specific hours,32 inch TV,Superhost,City skyline view,Ocean view,Beach access – Beachfront,Shared pool - available all year,Shared hot tub - available all year,Shared sauna,Fast wifi – 525 Mbps,Shared outdoor pool - available all year, open specific hours, rooftop,Elevator,Washer,Free parking garage on premises – 1 space,Shared outdoor pool - available all year, open specific hours, infinity
1,55,35,0,20,0,0,0,0,0,47212153,Apartment in Cartagena,01/18/25 - 01/21/25,226,2,2,4.82,4.82 (39),5,https://www.airbnb.com/rooms/47212153?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,67,3,201,0.8893805309734514,25,0,25,0.11061946902654868,,,,true,true,,true,,,,,,,,,,,,,,,true,,true,,,true,true,,,,true,true,true,,,,
2,50,10,0,40,0,0,0,0,0,53026193,Loft in Cartagena,01/18/25 - 01/21/25,365,7,7,4.95,4.95 (181),1,https://www.airbnb.com/rooms/53026193?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,99,3,298,0.8164383561643835,16,51,67,0.18356164383561643,1 king bed,true,true,true,true,true,true,true,true,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,
3,50,20,0,30,0,0,0,0,0,913921456225099865,Vacation home in Cartagena de Indias,01/18/25 - 01/21/25,307,5,5,4.84,4.84 (50),3,https://www.airbnb.com/rooms/913921456225099865?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,80,3,241,0.7850162866449512,23,43,66,0.21498371335504887,3 beds,,,,true,true,,,,,,true,,,,,,,true,true,true,true,true,true,true,true,,,,,,,,,,,,
4,50,30,0,20,0,0,0,0,0,1219537986903335419,Apartment in Cartagena de Indias,01/18/25 - 01/21/25,254,3,4,4.82,4.82 (11),5,https://www.airbnb.com/rooms/1219537986903335419?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,76,3,229,0.9015748031496063,25,0,25,0.0984251968503937,,,,,true,true,true,,,true,,,,true,true,,false,false,,,,,,,,true,,,,,,,,,true,true,,
5,50,40,0,10,0,0,0,0,0,629137310307535812,Condo in Cartagena de Indias,01/18/25 - 01/21/25,221,1,1,4.72,4.72 (152),7,https://www.airbnb.com/rooms/629137310307535812?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,57,3,172,0.7782805429864253,18,31,49,0.22171945701357465,3 beds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,40,5,0,35,0,0,0,0,0,1278423595659446912,Apartment in Cartagena de Indias,01/18/25 - 01/21/25,379,8,7,4.86,4.86 (7),2,https://www.airbnb.com/rooms/1278423595659446912?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,99,3,297,0.783641160949868,35,47,82,0.21635883905013192,,,,,true,true,,,,,,,,true,true,true,false,false,,,,,,,,,,,,,,,,,,,,
7,40,15,0,25,0,0,0,0,0,30696264,Loft in Cartagena,01/18/25 - 01/21/25,359,6,6,4.83,4.83 (149),4,https://www.airbnb.com/rooms/30696264?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,90,3,270,0.7520891364902507,45,44,89,0.2479108635097493,2 beds,true,,,true,true,true,,,,,,true,,,,,,,,,true,,,,,true,true,true,true,true,true,,,,,,
8,40,25,0,15,0,0,0,0,0,31325197,Apartment in Cartagena,01/18/25 - 01/21/25,262,4,3,4.81,4.81 (248),6,https://www.airbnb.com/rooms/31325197?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,71,3,212,0.8091603053435115,50,0,50,0.19083969465648856,3 beds,true,,,true,true,true,,,,,,true,,,,,,,true,,,,true,,,true,,true,,,true,,,,,true,true
