rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,Guest favorite,guest_favorite,Kitchen,Wifi,TV,Exterior security cameras on property,Carbon monoxide alarm,Lake access,Free parking on premises,Pets allowed,Elevator,Washer,Free street parking,Refrigerator,Smoke alarm,Dedicated workspace,Private patio or balcony,Lake view,Garden view,Private hot tub,Luggage dropoff allowed,Hair dryer,Wifi – 10 Mbps,Private hot tub - available all year, open 24 hours,37 inch HDTV with Chromecast,Waterfront,Wifi – 37 Mbps,32 inch HDTV with Netflix,Free washer – In building,Free dryer – In building,Mountain view,City skyline view,Free driveway parking on premises,Hot tub,Free driveway parking on premises – 1 space,127 inch HDTV with premium cable,Superhost,Air conditioning,Crib,Free dryer – In unit,Patio or balcony,Long term stays allowed,Paid parking lot off premises,Bay view,42 inch HDTV with Netflix,Private backyard – Fully fenced,45 inch HDTV with Netflix,Paid washer,Backyard,43 inch HDTV with Netflix, standard cable,Shared backyard – Fully fenced,Fast wifi – 82 Mbps,Shared backyard
21,415,140,0,275,0,0,0,0,0,1014389004167627823,Cabin in Peñol,01/18/25 - 01/21/25,213,28,32,5,5.0 (24),1,https://www.airbnb.com/rooms/1014389004167627823?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,67,3,234,1.0985915492957747,11,0,11,0.051643192488262914,,true,true,true,true,,,false,,true,true,,true,,,false,true,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,405,135,0,270,0,0,0,0,0,1050267164849297757,Tiny home in Peñol,01/18/25 - 01/21/25,215,29,24,4.98,4.98 (132),2,https://www.airbnb.com/rooms/1050267164849297757?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,56,3,169,0.786046511627907,16,30,46,0.21395348837209302,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,405,210,0,195,0,0,0,0,0,630637465493880474,Apartment in Guatapé,01/18/25 - 01/21/25,132,14,9,4.77,4.77 (143),17,https://www.airbnb.com/rooms/630637465493880474?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,33,3,99,0.75,14,19,33,0.25,,,,true,true,,,false,,true,,,,,,false,true,,,,,,,,,,,,,,,,true,,,,,true,,,,,,,true,true,true,,,,,,,
24,405,220,0,185,0,0,0,0,0,54328438,Apartment in Guatapé,01/18/25 - 01/21/25,128,12,9,4.74,4.74 (87),19,https://www.airbnb.com/rooms/54328438?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,33,3,99,0.7734375,11,18,29,0.2265625,,,,true,true,,,false,,,,,,true,,false,true,,,,,,,,,,,,,,,,true,,,,,true,,,,,,,true,,,true,true,,,,,
25,395,195,0,200,0,0,0,0,0,992158712724339690,Apartment in Guatape,01/18/25 - 01/21/25,145,17,17,4.8,4.8 (46),16,https://www.airbnb.com/rooms/992158712724339690?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,44,3,131,0.903448275862069,14,0,14,0.09655172413793103,,true,true,true,true,true,,false,,,,,true,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,
26,385,115,0,270,0,0,0,0,0,502329345916099205,Tiny home in Guatape,01/18/25 - 01/21/25,224,33,27,4.98,4.98 (445),2,https://www.airbnb.com/rooms/502329345916099205?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,59,3,176,0.7857142857142857,16,32,48,0.21428571428571427,,true,true,true,,,true,false,,true,,,,,,false,,,true,true,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,385,160,0,225,0,0,0,0,0,1218283732324532469,Apartment in Guatape,01/18/25 - 01/21/25,180,24,23,4.86,4.86 (21),11,https://www.airbnb.com/rooms/1218283732324532469?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,55,3,166,0.9222222222222223,14,0,14,0.07777777777777778,,true,true,true,true,true,true,false,,,true,,true,true,,,true,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,380,125,0,255,0,0,0,0,0,1049095831582357522,Apartment in Guatape,01/18/25 - 01/21/25,220,31,26,4.94,4.94 (18),5,https://www.airbnb.com/rooms/1049095831582357522?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,58,3,174,0.7909090909090909,19,27,46,0.20909090909090908,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,380,145,0,235,0,0,0,0,0,1312638362767765571,Apartment in Guatapé,01/18/25 - 01/21/25,208,27,28,4.88,4.88 (8),9,https://www.airbnb.com/rooms/1312638362767765571?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,60,3,179,0.8605769230769231,0,29,29,0.13942307692307693,,,,true,true,true,,false,true,true,,true,,,,false,true,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
30,380,175,0,205,0,0,0,0,0,1108038751831963344,Apartment in Guatape,01/18/25 - 01/21/25,169,21,18,4.81,4.81 (21),15,https://www.airbnb.com/rooms/1108038751831963344?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,45,3,168,0.9940828402366864,11,24,35,0.20710059171597633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,375,105,0,270,0,0,0,0,0,42316705,Apartment in Guatape,01/18/25 - 01/21/25,240,35,35,4.98,4.98 (188),2,https://www.airbnb.com/rooms/42316705?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,80,3,240,1,0,0,0,0,,true,true,true,,,true,false,,,true,,,,,,,,true,,,,,,,,true,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,
32,370,170,0,200,0,0,0,0,0,915125521015407374,Apartment in Guatape,01/18/25 - 01/21/25,176,22,19,4.8,4.8 (106),16,https://www.airbnb.com/rooms/915125521015407374?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,46,3,138,0.7840909090909091,13,25,38,0.2159090909090909,,,,true,true,true,,false,,true,true,,,,,false,true,,,,true,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
33,370,215,0,155,0,0,0,0,0,1212573823799297365,Apartment in Guatape,01/18/25 - 01/21/25,131,13,12,,,25,https://www.airbnb.com/rooms/1212573823799297365?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,36,3,107,0.816793893129771,6,18,24,0.183206106870229,,,,true,true,true,true,false,,,,,true,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,365,90,0,275,0,0,0,0,0,1070290260339067871,Cabin in Peñol,01/18/25 - 01/21/25,292,38,40,5,5.0 (6),1,https://www.airbnb.com/rooms/1070290260339067871?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,97,3,344,1.178082191780822,0,0,0,0,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
