rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,Guest favorite,guest_favorite,Kitchen,Wifi,Free street parking,Pets allowed,37 inch TV,Window AC unit,Shared patio or balcony,Luggage dropoff allowed,Carbon monoxide alarm,Smoke alarm,Dedicated workspace,Hot tub,TV,Washer,Air conditioning,Exterior security cameras on property,LG refrigerator,Long term stays allowed,Fast wifi – 94 Mbps,Superhost,Fast wifi – 503 Mbps,Paid dryer – In building,55 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix, premium cable, standard cable,Free washer – In unit,AC - split type ductless system,Elevator
13,260,0,0,260,0,0,0,0,0,1210300140654177564,Apartment in Belén,01/25/25 - 01/28/25,0,53,20,5,5.0 (4),1,https://www.airbnb.com/rooms/1210300140654177564?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,41,0,0,NaN,0,0,0,NaN,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
14,260,0,0,260,0,0,0,0,0,1257396659469126281,Apartment in Belén,01/25/25 - 01/28/25,0,53,16,5,5.0 (3),1,https://www.airbnb.com/rooms/1257396659469126281?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,34,0,0,NaN,0,0,0,NaN,1 bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,260,0,0,260,0,0,0,0,0,1277196507647671154,Apartment in Belén,01/25/25 - 01/28/25,0,53,30,5,5.0 (3),1,https://www.airbnb.com/rooms/1277196507647671154?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,81,0,0,NaN,0,0,0,NaN,3 double beds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,260,0,0,260,0,0,0,0,0,1281171062394276179,Apartment in Belén,01/25/25 - 01/28/25,0,53,11,5,5.0 (3),1,https://www.airbnb.com/rooms/1281171062394276179?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,29,0,0,NaN,0,0,0,NaN,2 beds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,260,0,0,260,0,0,0,0,0,1270375291040677839,Apartment in Belén,01/25/25 - 01/28/25,0,53,10,5,5.0 (4),1,https://www.airbnb.com/rooms/1270375291040677839?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,28,0,0,NaN,0,0,0,NaN,1 bed,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
18,255,0,0,255,0,0,0,0,0,800083621560868279,Apartment in Belén,01/25/25 - 01/28/25,0,53,5,4.95,4.95 (41),2,https://www.airbnb.com/rooms/800083621560868279?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,22,0,0,NaN,0,0,0,NaN,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,250,0,0,250,0,0,0,0,0,1107945496951900495,Apartment in Belén,01/25/25 - 01/28/25,0,53,9,4.94,4.94 (17),3,https://www.airbnb.com/rooms/1107945496951900495?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,27,0,0,NaN,0,0,0,NaN,1 bed,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
20,250,0,0,250,0,0,0,0,0,935412820378279244,Apartment in Belén,01/25/25 - 01/28/25,0,53,12,4.94,4.94 (18),3,https://www.airbnb.com/rooms/935412820378279244?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,30,0,0,NaN,0,0,0,NaN,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,245,0,0,245,0,0,0,0,0,18347069,Apartment in Belén,01/25/25 - 01/28/25,0,53,11,4.93,4.93 (14),4,https://www.airbnb.com/rooms/18347069?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,29,0,0,NaN,0,0,0,NaN,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
22,240,0,0,240,0,0,0,0,0,631825529877392556,Guest suite in Belén,01/25/25 - 01/28/25,0,53,8,4.91,4.91 (43),5,https://www.airbnb.com/rooms/631825529877392556?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,26,0,0,NaN,0,0,0,NaN,2 beds,,,true,true,true,,,,,,false,false,true,,,,,true,,,,true,,,true,true,true,
