rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,
11,155,,,65,,,,,,582509121729798939,Apartment in Ibagué,01/18/25 - 01/21/25,65,6,4,4.84,4.84 (67),14,https://www.airbnb.com/rooms/582509121729798939?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,16,3,47,0.7230769230769230,18,0,18,0.27692307692307700,,,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,FALSE,,,,,,,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,90,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1280
12,160,,,75,,,,,,1203186482684975382,Apartment in Ibagué,01/18/25 - 01/21/25,67,7,7,4.8,4.8 (15),17,https://www.airbnb.com/rooms/1203186482684975382?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,19,3,58,0.8656716417910450,0,9,9,0.13432835820895500,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,FALSE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1260
13,145,,,60,,,,,,1262366402462522053,Apartment in Ibagué,01/18/25 - 01/21/25,69,8,6,4.8,4.8 (10),17,https://www.airbnb.com/rooms/1262366402462522053?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,18,3,54,0.782608695652174,5,10,15,0.21739130434782600,,,TRUE,TRUE,TRUE,,TRUE,,,,FALSE,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1255
14,155,,,75,,,,,,857282765897902873,Apartment in Ibagué,01/18/25 - 01/21/25,75,9,7,4.8,4.8 (54),17,https://www.airbnb.com/rooms/857282765897902873?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,19,3,56,0.7466666666666670,8,11,19,0.25333333333333300,2 beds,,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,FALSE,,,,TRUE,,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,[object Object],1250
15,160,,,70,,,,,,908766605801975190,Apartment in Ibagué,01/18/25 - 01/21/25,65,6,4,4.77,4.77 (31),20,https://www.airbnb.com/rooms/908766605801975190?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,16,3,47,0.7230769230769230,18,0,18,0.27692307692307700,,,TRUE,TRUE,TRUE,,TRUE,,,TRUE,FALSE,FALSE,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,90,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1250
16,455,230,0,225,0,0,0,0,0,917541954521576758,Apartment in Ibagué,01/18/25 - 01/21/25,88,17,7,4.88,4.88 (49),10,https://www.airbnb.com/rooms/917541954521576758?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,19,3,58,0.6590909090909090,18,12,30,0.3409090909090910,1 bed,TRUE,,TRUE,,,TRUE,,,TRUE,FALSE,FALSE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1245
17,480,210,0,270,0,0,0,0,0,1112437545391181322,Apartment in Ibagué,01/18/25 - 01/21/25,99,27,13,5,5.0 (29),1,https://www.airbnb.com/rooms/1112437545391181322?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,25,3,76,0.7676767676767680,9,14,23,0.23232323232323200,2 beds,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1240
18,450,225,0,225,0,0,0,0,0,1269765672487496429,Apartment in Ibagué,01/18/25 - 01/21/25,90,19,12,4.88,4.88 (17),10,https://www.airbnb.com/rooms/1269765672487496429?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,24,3,72,0.8,5,13,18,0.2,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,FALSE,,TRUE,TRUE,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1235
19,450,215,0,235,0,0,0,0,0,1222029458604571125,Apartment in Ibagué,01/18/25 - 01/21/25,93,22,11,4.91,4.91 (11),8,https://www.airbnb.com/rooms/1222029458604571125?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,23,3,69,0.7419354838709680,11,13,24,0.25806451612903200,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,TRUE,TRUE,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1230
20,155,,,75,,,,,,984385608804722627,Apartment in Ibagué,01/18/25 - 01/21/25,85,15,10,4.8,4.8 (5),17,https://www.airbnb.com/rooms/984385608804722627?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,22,3,65,0.7647058823529410,8,12,20,0.23529411764705900,,,TRUE,TRUE,,,TRUE,,,TRUE,FALSE,FALSE,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1220
