rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,guest_favorite,Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Luggage dropoff allowed,Long term stays allowed,Exterior security cameras on property,Carbon monoxide alarm,Smoke alarm,Guest favorite,Pool,Shared sauna,Elevator,Washer,Hot tub,Pets allowed,Superhost,Sauna,Mountain view,Resort view,Free street parking,HDTV,Free washer – In unit,Free parking garage on premises – 1 space,Private patio or balcony,City skyline view,Private outdoor pool - available all year, open specific hours, infinity,Shared hot tub,Garden view,Free residential garage on premises – 1 space,Shared pool,32 inch HDTV with Netflix,Refrigerator,Shared indoor pool - open specific hours, heated, pool toys, rooftop,Wifi – 7 Mbps,Free carport on premises – 1 space,Shared outdoor pool - available all year, open specific hours,HDTV with Netflix, Roku,Fast wifi – 95 Mbps,Shared outdoor pool - available all year, open specific hours, infinity,55 inch HDTV,Free residential garage on premises,Shared outdoor pool,43 inch HDTV with Netflix, standard cable,TV with standard cable,TV with Netflix, standard cable,Backyard,Private sauna,Shared outdoor pool - available all year, open specific hours, infinity, rooftop,Shared hot tub - available seasonally, open specific hours,Shared outdoor pool - open specific hours, infinity,Shared hot tub - available all year, open specific hours,Shared outdoor pool - available all year, open specific hours, rooftop,50 inch HDTV with standard cable,Washer – In unit
11,465,195,0,270,0,0,0,0,0,1243413779012665727,Apartment in Ibagué,01/18/25 - 01/21/25,115,16,13,5,5.0 (18),1,https://www.airbnb.com/rooms/1243413779012665727?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,30,3,91,0.7913043478260869,8,16,24,0.20869565217391303,4 beds,true,true,true,,true,,,,true,false,false,true,true,true,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,455,185,0,270,0,0,0,0,0,1306121090571113296,Apartment in Ibagué,01/18/25 - 01/21/25,121,18,13,5,5.0 (4),1,https://www.airbnb.com/rooms/1306121090571113296?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,30,3,89,0.7355371900826446,15,17,32,0.2644628099173554,1 bed,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,455,230,0,225,0,0,0,0,0,917541954521576758,Apartment in Ibagué,01/18/25 - 01/21/25,88,9,4,4.88,4.88 (49),10,https://www.airbnb.com/rooms/917541954521576758?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,19,3,58,0.6590909090909091,18,12,30,0.3409090909090909,1 bed,true,,true,,,true,,,true,false,false,true,,,,,,true,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,
14,450,180,0,270,0,0,0,0,0,1148572616491624267,Apartment in Ibagué,01/18/25 - 01/21/25,122,19,18,5,5.0 (14),1,https://www.airbnb.com/rooms/1148572616491624267?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,35,3,105,0.860655737704918,0,17,17,0.13934426229508196,1 bed,true,true,true,true,true,true,,,true,false,false,true,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,450,215,0,235,0,0,0,0,0,1222029458604571125,Apartment in Ibagué,01/18/25 - 01/21/25,93,12,8,4.91,4.91 (11),8,https://www.airbnb.com/rooms/1222029458604571125?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,23,3,69,0.7419354838709677,11,13,24,0.25806451612903225,,true,true,true,true,true,true,,,,false,false,true,true,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,450,225,0,225,0,0,0,0,0,1269765672487496429,Apartment in Ibagué,01/18/25 - 01/21/25,90,10,9,4.88,4.88 (17),10,https://www.airbnb.com/rooms/1269765672487496429?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,24,3,72,0.8,5,13,18,0.2,,true,true,true,true,true,true,,,true,false,,true,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,
17,445,190,0,255,0,0,0,0,0,1042014041361999083,Apartment in Ibagué,01/18/25 - 01/21/25,119,17,12,4.95,4.95 (19),4,https://www.airbnb.com/rooms/1042014041361999083?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,29,3,110,0.9243697478991597,14,17,31,0.2605042016806723,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,440,205,0,235,0,0,0,0,0,24581977,Apartment in Ibagué,01/18/25 - 01/21/25,106,14,11,4.91,4.91 (142),8,https://www.airbnb.com/rooms/24581977?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,27,3,82,0.7735849056603774,9,15,24,0.22641509433962265,,true,true,true,true,,,,,,false,false,true,,,,,,true,,,,,,,,,,,,true,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,
19,435,195,0,240,0,0,0,0,0,729206177413070736,Condo in Ibagué,01/18/25 - 01/21/25,115,16,16,4.92,4.92 (12),7,https://www.airbnb.com/rooms/729206177413070736?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,33,3,99,0.8608695652173913,0,16,16,0.1391304347826087,,true,true,,,,,,,,,,true,,,true,,,,,,true,,,,true,,true,,,,,,,,true,,true,true,true,true,,,,,,,,,,,,,,,,,
20,435,250,0,185,0,0,0,0,0,49596559,Apartment in Ibagué,01/18/25 - 01/21/25,78,5,6,4.7,4.7 (63),18,https://www.airbnb.com/rooms/49596559?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,21,3,62,0.7948717948717948,5,11,16,0.20512820512820512,2 beds,,true,true,,true,true,,,,false,false,,true,,true,,,,true,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
