rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,Guest favorite,guest_favorite,Kitchen,Wifi,Dedicated workspace,Free street parking,Pets allowed,TV,Washer,Air conditioning,Carbon monoxide alarm,Smoke alarm,Free dryer – In building,Exterior security cameras on property,City skyline view,Free parking on premises,Pool,Hot tub,Park view,Elevator,Free washer – In unit,Refrigerator,Mountain view,Fast wifi – 228 Mbps,55 inch HDTV with Fire TV,AC - split type ductless system,Shared hot tub - available all year, open specific hours,Paid washer – In building,Free dryer – In unit,Garden view,Fast wifi – 308 Mbps,Free residential garage on premises,Shared outdoor pool - available all year, open specific hours, rooftop,Sauna,Superhost,Shared outdoor pool - available all year, open specific hours,Shared sauna,Fast wifi – 146 Mbps,Paid dryer – In building,Luggage dropoff allowed,Crib,32 inch HDTV,Fast wifi – 340 Mbps,50 inch HDTV with Netflix, Amazon Prime Video,Private patio or balcony,Fast wifi – 306 Mbps,Patio or balcony,Courtyard view,32 inch HDTV with Netflix, standard cable,Shared patio or balcony,Microwave,Free residential garage on premises – 1 space,55 inch HDTV with premium cable,55 inch HDTV with Disney+, Netflix, standard cable,Free parking garage on premises – 2 spaces,43 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Netflix, premium cable,Fast wifi – 193 Mbps,Fast wifi – 202 Mbps,TV with standard cable,Private hot tub,49 inch HDTV with standard cable,Fast wifi – 167 Mbps,Private hot tub - available all year, open specific hours,49 inch HDTV,HDTV with Netflix, Roku,TV with Netflix,Window AC unit,Private backyard – Fully fenced,Free parking garage on premises – 4 spaces,HDTV with Netflix,Fast wifi – 329 Mbps,Shared pool - available all year, open specific hours, infinity,Central air conditioning,Fast wifi – 138 Mbps,Fast wifi – 147 Mbps,Free carport on premises – 1 space,55 inch HDTV with Netflix, premium cable,Portable air conditioning,Bathtub,Fast wifi – 279 Mbps,HDTV with Netflix, Amazon Prime Video,Fast wifi – 263 Mbps,43 inch TV with Fire TV,Fast wifi – 143 Mbps,Pack ’n play/Travel crib,Hair dryer,Fast wifi – 258 Mbps,32 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix,43 inch HDTV with standard cable,Fast wifi – 332 Mbps,55 inch HDTV with Chromecast,Fast wifi – 276 Mbps,Shared outdoor pool - available all year, open specific hours, infinity,Fast wifi – 163 Mbps,Shared indoor pool - available all year, open specific hours, rooftop,Fast wifi – 365 Mbps,Free parking garage on premises – 1 space,Fast wifi – 171 Mbps,Fast wifi – 155 Mbps,Dryer,Private backyard,43 inch HDTV with Netflix,Shared pool - available all year,55 inch HDTV with Netflix,HDTV,Backyard,Fast wifi – 295 Mbps,32 inch HDTV with premium cable, standard cable,EV charger,Long term stays allowed,Shared hot tub,Smoking allowed
13,1440,670,0,770,0,0,0,0,0,1091457125226394800,Apartment in Cali,01/18/25 - 01/21/25,94,21,9,5,5.0 (13),1,https://www.airbnb.com/rooms/1091457125226394800?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,22,3,65,0.6914893617021277,16,13,29,0.30851063829787234,,true,true,true,true,true,true,true,true,,,false,false,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1440,685,0,755,0,0,0,0,0,12778446,Apartment in Cali,01/18/25 - 01/21/25,89,18,13,4.97,4.97 (62),4,https://www.airbnb.com/rooms/12778446?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,26,3,78,0.8764044943820225,0,11,11,0.12359550561797752,,true,true,true,true,,,,,,,,,,true,,,,,,,,true,,,,true,,,,,,,,,,,,,,true,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1440,710,0,730,0,0,0,0,0,858874445459961153,Apartment in Yumbo,01/18/25 - 01/21/25,83,13,8,4.92,4.92 (103),9,https://www.airbnb.com/rooms/858874445459961153?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,21,3,62,0.7469879518072289,9,12,21,0.25301204819277107,3 beds,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1435,705,0,730,0,0,0,0,0,1128498134323948002,Apartment in Cali,01/18/25 - 01/21/25,84,14,8,4.92,4.92 (25),9,https://www.airbnb.com/rooms/1128498134323948002?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,21,3,62,0.7380952380952381,10,12,22,0.2619047619047619,,true,true,true,true,true,true,,true,true,true,false,false,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1435,720,0,715,0,0,0,0,0,48377197,Apartment in Cali,01/18/25 - 01/21/25,78,11,9,4.89,4.89 (84),12,https://www.airbnb.com/rooms/48377197?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,22,3,65,0.8333333333333334,2,11,13,0.16666666666666666,1 queen bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1430,685,0,745,0,0,0,0,0,568737312361214305,Apartment in Cali,01/18/25 - 01/21/25,89,18,13,4.95,4.95 (39),6,https://www.airbnb.com/rooms/568737312361214305?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,26,3,78,0.8764044943820225,0,11,11,0.12359550561797752,,true,true,true,true,true,,,,,,,,,true,true,,,,true,,,,,,,true,,,,,,,,,,,,,,true,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1430,750,0,680,0,0,0,0,0,774837936562258434,Apartment in Cali,01/18/25 - 01/21/25,64,5,3,4.8,4.8 (30),19,https://www.airbnb.com/rooms/774837936562258434?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,14,3,42,0.65625,13,9,22,0.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1425,690,0,735,0,0,0,0,0,1051326634053195077,Apartment in Cali,01/18/25 - 01/21/25,88,17,10,4.93,4.93 (29),8,https://www.airbnb.com/rooms/1051326634053195077?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,23,3,69,0.7840909090909091,7,12,19,0.2159090909090909,,true,true,true,true,true,,,true,,,false,false,,true,true,,,,,,,,,,,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1420,665,0,755,0,0,0,0,0,853606173490366621,Apartment in Cali,01/18/25 - 01/21/25,95,22,14,4.97,4.97 (35),4,https://www.airbnb.com/rooms/853606173490366621?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,27,3,81,0.8526315789473684,14,0,14,0.14736842105263157,2 beds,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1420,680,0,740,0,0,0,0,0,732631458817080001,Vacation home in Cali,01/18/25 - 01/21/25,90,19,6,4.94,4.94 (51),7,https://www.airbnb.com/rooms/732631458817080001?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,19,3,56,0.6222222222222222,21,13,34,0.37777777777777777,2 beds,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
