rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,rare_find,City skyline view,Mountain view,Kitchen,Fast wifi – 224 Mbps,Dedicated workspace,Free parking garage on premises – 1 space,Shared sauna,Exterior security cameras on property,Carbon monoxide alarm,Smoke alarm,Fast wifi – 200 Mbps,Free parking on premises,Pool,Hot tub,Pets allowed,Fast wifi – 481 Mbps,Wifi,TV,Air conditioning,Hair dryer,Washer,Sauna,55 inch HDTV,Elevator,Fast wifi – 230 Mbps,58 inch HDTV with Amazon Prime Video,Apple TV,Disney+,HBO Max,Netflix,Crib - always at the listing,Fast wifi – 407 Mbps,Shared outdoor pool - available all year,open specific hours,heated,infinity,rooftop,Shared hot tub - available all year,open specific hours,Free dryer – In unit,Fast wifi – 211 Mbps,65 inch HDTV with standard cable,Free washer – In unit,Fast wifi – 447 Mbps,Free carport on premises – 1 space,Shared outdoor pool - available all year,open specific hours,heated,infinity,Bathtub,Private patio or balcony,Valley view,Paid washer – In building,Paid dryer – In building,Park view,River view,Fast wifi – 204 Mbps,65 inch HDTV with HBO Max,Fast wifi – 55 Mbps,Free street parking,HDTV with Netflix,Dryer,Central air conditioning,Luggage dropoff allowed,Free parking garage on premises,Fast wifi – 343 Mbps,55 inch HDTV with Netflix,Fire TV,Centrales refrigerator,Long term stays allowed,TV with Fire TV,Fast wifi – 328 Mbps,Fast wifi – 86 Mbps,Shared outdoor pool - available all year,open specific hours,heated,Shared hot tub,Fast wifi – 396 Mbps,Fast wifi – 53 Mbps,Garden view,75 inch HDTV with Amazon Prime Video,HBO Max,Hulu,Netflix,Fast wifi – 124 Mbps,Lake access,Ski-in/Ski-out,Fast wifi – 485 Mbps,Private hot tub - available all year,open 24 hours,Fast wifi – 223 Mbps,55 inch HDTV with Netflix,Fast wifi – 446 Mbps,Fast wifi – 520 Mbps,Shared outdoor pool - available all year,open specific hours,infinity,54 inch HDTV with Netflix,Shared outdoor pool - available all year,open specific hours,heated,infinity,lap pool,rooftop,60 inch HDTV with standard cable,Shared pool - available all year,Shared hot tub - available all year,5 inch HDTV with standard cable,Netflix,Shared pool,AC - split type ductless system,42 inch HDTV with standard cable,50 inch HDTV,Fast wifi – 505 Mbps,Private hot tub,Free residential garage on premises – 2 spaces,65 inch HDTV with Amazon Prime Video,Fast wifi – 576 Mbps,Fast wifi – 567 Mbps,Fast wifi – 560 Mbps,Courtyard view,60 inch HDTV with Netflix,Amazon Prime Video,Patio or balcony,Fast wifi – 514 Mbps,Free parking on premises – 1 space,Backyard,HDTV,Shared outdoor pool - available all year,open specific hours,rooftop,Free dryer – In building,Fast wifi – 302 Mbps,Free washer – In building,Free residential garage on premises – 1 space,Fast wifi – 296 Mbps,Refrigerator,Free driveway parking on premises – 3 spaces,Shared indoor pool - available all year,open specific hours,rooftop,60 inch HDTV with Netflix,Fast wifi – 303 Mbps,Fast wifi – 400 Mbps,32 inch HDTV with standard cable,Fast wifi – 327 Mbps,50 inch HDTV with Amazon Prime Video,HBO Max,Netflix,premium cable,Free residential garage on premises,50 inch HDTV with Chromecast,standard cable,43 inch HDTV with Netflix,standard cable,Fast wifi – 60 Mbps,Free driveway parking on premises – 1 space,140 inch HDTV with HBO Max,Netflix,DVD player,TV with standard cable,Free carport on premises – 2 spaces,HDTV with Amazon Prime Video,Disney+,Netflix,40 inch HDTV with Chromecast,standard cable,Fast wifi – 349 Mbps,Free driveway parking on premises,50 inch HDTV with Netflix,standard cable,Fast wifi – 148 Mbps,HDTV with Disney+,HBO Max,premium cable,Fast wifi – 130 Mbps,Shared outdoor pool - available all year,open specific hours,lap pool,55 inch HDTV with Chromecast,Disney+,Netflix,Fast wifi – 157 Mbps,Shared outdoor pool - available all year,heated,Fast wifi – 506 Mbps,Fast wifi – 254 Mbps,Shared outdoor pool - available all year,open specific hours,43 inch HDTV,Fast wifi – 203 Mbps,45 inch HDTV with standard cable,Private backyard – Fully fenced,42 inch HDTV,Free driveway parking on premises – 6 spaces,55 inch HDTV with Amazon Prime Video,Apple TV,Chromecast,Disney+,Netflix,Fast wifi – 133 Mbps,Crib,42 inch HDTV with Netflix,Fast wifi – 413 Mbps,49 inch HDTV with Netflix,Fast wifi – 346 Mbps,Fast wifi – 101 Mbps,HDTV with standard cable,Roku,premium cable,Fast wifi – 152 Mbps,55 inch HDTV with standard cable,Fast wifi – 237 Mbps,50 inch HDTV with Netflix,Fast wifi – 206 Mbps,43 inch HDTV with standard cable,Amazon Prime Video,Disney+,Netflix,HBO Max,Shared pool - open specific hours,rooftop,50 inch TV with Roku,standard cable,Fast wifi – 265 Mbps,Fast wifi – 386 Mbps,42 inch HDTV with Netflix,standard cable,43 inch HDTV with Amazon Prime Video,Chromecast,Disney+,HBO Max,Netflix,Fast wifi – 160 Mbps,HDTV with standard cable,43 inch TV with Disney+,Netflix,Fast wifi – 379 Mbps,Fast wifi – 249 Mbps,43 inch TV,Fast wifi – 252 Mbps,Free carport on premises,HDTV with Netflix,standard cable,70 inch HDTV with Netflix,standard cable,Wifi – 32 Mbps,40 inch HDTV with Netflix,50 inch HDTV with standard cable,32 inch HDTV with Fire TV,Netflix,premium cable,Fast wifi – 332 Mbps,Microwave,44 inch TV with Roku,standard cable,Fast wifi – 161 Mbps,Shared pool - available all year,open specific hours,rooftop,55 inch TV with Roku,High chair,60 inch HDTV,Shared patio or balcony,Shared backyard – Fully fenced,Shared outdoor pool - open specific hours,rooftop,42 inch TV with Roku,Gym,Crib - available upon request,Fast wifi – 162 Mbps,Fast wifi – 231 Mbps,Fast wifi – 412 Mbps,Shared outdoor pool - heated,infinity,Fast wifi – 272 Mbps,Fast wifi – 411 Mbps,Private hot tub - available all year,43 inch HDTV with Netflix,standard cable,Disney+,40 inch TV with Netflix,Washer – In unit,Fast wifi – 233 Mbps,32 inch HDTV with premium cable,HDTV with Netflix,premium cable,Fast wifi – 247 Mbps,32 inch HDTV with premium cable,standard cable,Netflix,HDTV with standard cable,Amazon Prime Video,Netflix,Portable air conditioning,Dryer – In unit,Fast wifi – 146 Mbps,Paid parking on premises,Indoor fireplace,Smoking allowed
115,4759,1345,985,1345,0,4,1080,1139382594036177963,Loft in El Poblado,01/18/25 - 01/21/25,0,1,73,5,5.0 (32),1,https://www.airbnb.com/rooms/1139382594036177963?room_types%5B%5D=Entire%20home%2Fapt,101,0,0,NaN,0,0,0,NaN,,115,FALSE,,,TRUE,,TRUE,,,,FALSE,FALSE,,TRUE,,,TRUE,,,,,,,,,TRUE,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,4714,1345,940,1345,0,4,1080,1224153600650216659,Condo in El Poblado,01/18/25 - 01/21/25,0,1,82,5,5.0 (17),1,https://www.airbnb.com/rooms/1224153600650216659?room_types%5B%5D=Entire%20home%2Fapt,115,0,0,NaN,0,0,0,NaN,,133,FALSE,TRUE,TRUE,TRUE,,TRUE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,4744,1345,970,1345,0,4,1080,1194215555930647940,Apartment in El Poblado,01/18/25 - 01/21/25,0,1,76,5,5.0 (6),1,https://www.airbnb.com/rooms/1194215555930647940?room_types%5B%5D=Entire%20home%2Fapt,105,0,0,NaN,0,0,0,NaN,1 bed,123,FALSE,,,TRUE,,TRUE,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,4769,1345,995,1345,0,4,1080,1264499965433272099,Apartment in El Poblado,01/18/25 - 01/21/25,0,1,71,5,5.0 (6),1,https://www.airbnb.com/rooms/1264499965433272099?room_types%5B%5D=Entire%20home%2Fapt,98,0,0,NaN,0,0,0,NaN,,111,FALSE,,,TRUE,,TRUE,,,,FALSE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5074,1345,1300,1345,0,4,1080,1127168272737562362,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,0,1,10,5,5.0 (8),1,https://www.airbnb.com/rooms/1127168272737562362?room_types%5B%5D=Entire%20home%2Fapt,32,0,0,NaN,0,0,0,NaN,,2,FALSE,,,TRUE,,TRUE,,,,FALSE,FALSE,,,,,TRUE,,TRUE,TRUE,,,TRUE,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5079,1345,1305,1345,0,4,1080,1018791174925292196,Loft in Buenos Aires,01/18/25 - 01/21/25,0,1,9,5,5.0 (50),1,https://www.airbnb.com/rooms/1018791174925292196?room_types%5B%5D=Entire%20home%2Fapt,30,0,0,NaN,0,0,0,NaN,,1,FALSE,,TRUE,TRUE,,TRUE,,,TRUE,FALSE,FALSE,,,,,,,TRUE,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,4664,1345,890,1345,0,4,1080,1194316634487493539,Apartment in El Poblado,01/18/25 - 01/21/25,0,1,92,5,5.0 (12),1,https://www.airbnb.com/rooms/1194316634487493539?room_types%5B%5D=Entire%20home%2Fapt,138,0,0,NaN,0,0,0,NaN,2 beds,157,FALSE,,,TRUE,,TRUE,,,,,,,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5069,1345,1295,1345,0,4,1080,1010383342834348075,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,0,1,11,5,5.0 (14),1,https://www.airbnb.com/rooms/1010383342834348075?room_types%5B%5D=Entire%20home%2Fapt,33,0,0,NaN,0,0,0,NaN,,3,FALSE,TRUE,,TRUE,,TRUE,,,TRUE,,,,,,,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,4789,1345,1015,1345,0,4,1080,1241219385739754237,Apartment in Medellín,01/18/25 - 01/21/25,0,1,67,5,5.0 (4),1,https://www.airbnb.com/rooms/1241219385739754237?room_types%5B%5D=Entire%20home%2Fapt,94,0,0,NaN,0,0,0,NaN,,104,FALSE,,,TRUE,,TRUE,,,TRUE,FALSE,FALSE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5059,1345,1285,1345,0,4,1080,1008901449356771953,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,0,1,13,5,5.0 (10),1,https://www.airbnb.com/rooms/1008901449356771953?room_types%5B%5D=Entire%20home%2Fapt,35,0,0,NaN,0,0,0,NaN,,5,FALSE,TRUE,,TRUE,,TRUE,,,TRUE,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,4699,1345,925,1345,0,4,1080,1038722082646177701,Apartment in El Poblado,01/18/25 - 01/21/25,0,1,85,5,5.0 (25),1,https://www.airbnb.com/rooms/1038722082646177701?room_types%5B%5D=Entire%20home%2Fapt,124,0,0,NaN,0,0,0,NaN,,144,FALSE,,,TRUE,,TRUE,,,TRUE,,,,TRUE,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,4609,1345,835,1345,0,4,1080,1015464991801587042,Apartment in El Poblado,01/18/25 - 01/21/25,0,1,103,5,5.0 (11),1,https://www.airbnb.com/rooms/1015464991801587042?room_types%5B%5D=Entire%20home%2Fapt,189,0,0,NaN,0,0,0,NaN,1 king bed,175,FALSE,,,TRUE,,,,,TRUE,FALSE,,,,TRUE,,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5009,1345,1235,1345,0,4,1080,1118073148031970854,Apartment in Buenos Aires,01/18/25 - 01/21/25,0,1,23,5,5.0 (16),1,https://www.airbnb.com/rooms/1118073148031970854?room_types%5B%5D=Entire%20home%2Fapt,45,0,0,NaN,0,0,0,NaN,2 beds,15,FALSE,TRUE,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,4844,1345,1070,1345,0,4,1080,1252341312991353359,Apartment in Medellín,01/18/25 - 01/21/25,0,1,56,5,5.0 (8),1,https://www.airbnb.com/rooms/1252341312991353359?room_types%5B%5D=Entire%20home%2Fapt,83,0,0,NaN,0,0,0,NaN,2 beds,74,FALSE,,,TRUE,,TRUE,,,,FALSE,FALSE,,,,TRUE,TRUE,,TRUE,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5064,1345,1290,1345,0,4,1080,1010279380824664920,Apartment in Medellín,01/18/25 - 01/21/25,0,1,12,5,5.0 (11),1,https://www.airbnb.com/rooms/1010279380824664920?room_types%5B%5D=Entire%20home%2Fapt,34,0,0,NaN,0,0,0,NaN,,4,FALSE,TRUE,,TRUE,,TRUE,,,TRUE,,,,,,,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,4649,1345,880,1340,0,4,1080,980487185052079695,Apartment in El Poblado,01/18/25 - 01/21/25,0,1,94,4.99,4.99 (89),2,https://www.airbnb.com/rooms/980487185052079695?room_types%5B%5D=Entire%20home%2Fapt,142,0,0,NaN,0,0,0,NaN,,163,FALSE,,,TRUE,,TRUE,,,TRUE,FALSE,FALSE,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4819,1345,1050,1340,0,4,1080,980765520111673570,Apartment in Medellín,01/18/25 - 01/21/25,0,1,60,4.99,4.99 (73),2,https://www.airbnb.com/rooms/980765520111673570?room_types%5B%5D=Entire%20home%2Fapt,87,0,0,NaN,0,0,0,NaN,1 queen bed,87,FALSE,,,TRUE,,TRUE,,,TRUE,FALSE,FALSE,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,4714,1345,945,1340,0,4,1080,980423589172791847,Apartment in El Poblado,01/18/25 - 01/21/25,0,1,81,4.99,4.99 (80),2,https://www.airbnb.com/rooms/980423589172791847?room_types%5B%5D=Entire%20home%2Fapt,114,0,0,NaN,0,0,0,NaN,,134,FALSE,,,TRUE,,TRUE,,,TRUE,FALSE,FALSE,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,4664,1345,900,1335,0,4,1080,980788725727531168,Apartment in Medellín,01/18/25 - 01/21/25,0,1,90,4.98,4.98 (80),3,https://www.airbnb.com/rooms/980788725727531168?room_types%5B%5D=Entire%20home%2Fapt,131,0,0,NaN,0,0,0,NaN,,158,FALSE,,,TRUE,,TRUE,,,,FALSE,FALSE,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4804,1345,1040,1335,0,4,1080,671128234081312602,Apartment in El Poblado,01/18/25 - 01/21/25,0,1,62,4.98,4.98 (110),3,https://www.airbnb.com/rooms/671128234081312602?room_types%5B%5D=Entire%20home%2Fapt,89,0,0,NaN,0,0,0,NaN,1 king bed,93,FALSE,,,TRUE,,TRUE,,,,FALSE,,,TRUE,,,TRUE,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4944,1345,1185,1330,0,4,1080,1186446467442100277,Apartment in Medellín,01/18/25 - 01/21/25,0,1,33,4.97,4.97 (39),4,https://www.airbnb.com/rooms/1186446467442100277?room_types%5B%5D=Entire%20home%2Fapt,55,0,0,NaN,0,0,0,NaN,,37,FALSE,,,TRUE,,TRUE,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,4959,1345,1200,1330,0,4,1080,1131342709207728026,Loft in Medellín,01/18/25 - 01/21/25,0,1,30,4.97,4.97 (31),4,https://www.airbnb.com/rooms/1131342709207728026?room_types%5B%5D=Entire%20home%2Fapt,52,0,0,NaN,0,0,0,NaN,,32,FALSE,,,TRUE,,TRUE,,,TRUE,,,,,,TRUE,,,TRUE,TRUE,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
